web-scraper-order,web-scraper-start-url,Title,ShortBio,TarAmount,Status,RaisedAmount,StartTime,EndTime,Organizer
"1699811964-428","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=269","爱的抱抱赋能学堂","为困境儿童提供助学帮扶，并赋予更强的自我发展能力","770200","项目状态:执行中","547262.31","2019-08-18","2019-09-19","永康市阳光爱心义工协会"
"1699811964-429","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=269","好家教 兴万家","为社区家长开展家庭教育指导及服务工作，为家长赋能。","40000","项目状态:执行中","28030.81","2022-08-21","2022-09-09","湖北省妇女儿童发展基金会"
"1699811964-430","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=269","蜂富黔西南","让更多的残疾人贫困家庭早日脱贫致富","1980000","项目状态:执行中","52111.12","2019-08-16","2019-09-26","中国狮子联会浙江代表处恒爱服务队"
"1699811967-431","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=268","小爱工程把爱带回家","帮助湖南省桂东县、安仁县的1000名家庭特困学生。","1052632","项目状态:执行中","233584.34","2017-08-16","2017-11-30","湖南省桂东县教育基金会"
"1699811967-432","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=268","优儿驿站百城千站","在社区解决儿童健康防、治、调问题；并同步教育和就业。","1001000","项目状态:执行中","774438.7","2019-08-17","2019-09-23","长沙市优儿帮儿童健康公益服务中心"
"1699811967-433","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=268","开化圆梦微心愿","给浙江省衢州市开化的学生们带去关爱，圆梦微心愿","30000","项目状态:执行中","10301.07","2021-08-25","2021-11-18","浙江省妇女儿童基金会"
"1699811967-434","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=268","群心扶贫残疾贫困户","捐赠50万元，帮助云南西双版纳勐海县残疾贫困户脱贫致富。","500000","项目状态:执行中","23375.27","2019-08-16","2019-09-26","中国狮子联会浙江群心服务队"
"1699811967-435","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=268","爸爸妈妈请别走太远","建立社区留守儿童之家，让他们健康、安全、快乐的成长！","123263","项目状态:执行中","45676.69","2017-08-16","2017-12-25","酒泉市杨柳志愿者协会"
"1699811967-436","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=268","儿童友好海绵社区","在资源不均的深圳，为城中村儿童改造社区，带回童年绿色","451500","项目状态:执行中","3768.8","2019-08-22","2019-11-20","深圳市妇女儿童发展基金会"
"1699811967-437","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=268","小天使为环卫工撑伞","捐10元，为在烈日下辛勤劳动的环卫工筹集2把头戴遮阳伞。","","项目状态:执行中","198525.52","2020-07-10","2020-10-23","杭州市西湖区华善青少年公益发展中心"
"1699811967-438","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=268","援助贫困的“小星星”","为贫困自闭症孩子筹集康复训练课程费","629989","项目状态:执行中","180834.54","2019-06-14","2019-09-12","长沙市天心区星学园教育发展中心"
"1699811967-439","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=268","好家教 兴万家","为社区家长开展家庭教育指导及服务工作，为家长赋能。","40000","项目状态:执行中","28030.81","2022-08-21","2022-09-09","湖北省妇女儿童发展基金会"
"1699811967-440","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=268","蜂富黔西南","让更多的残疾人贫困家庭早日脱贫致富","1980000","项目状态:执行中","52111.12","2019-08-16","2019-09-26","中国狮子联会浙江代表处恒爱服务队"
"1699811970-441","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=267","帮我们守住阅读阵地","众筹公益书吧，让阅读成为孩子的习惯！","100968","项目状态:执行中","43983.76","2016-08-24","2016-09-09","靖州苗族侗族自治县志愿者协会"
"1699811970-442","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=267","关爱贫困老人","为250名贫困老人开展入户心理护理、家政等爱心服务。","643332","项目状态:执行中","334421.2","2018-08-21","2018-09-25","重庆仁爱社会工作服务中心"
"1699811970-443","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=267","斗争双癌的小战士","三岁大的小赵植身患白血病&淋巴瘤，情况稳定却无力医治","600000","项目状态:执行中","181195.4","2016-04-08","2016-07-08","梁呈蔚"
"1699811970-444","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=267","为孤儿撑起一个家","本次为接收的重症孤儿宝宝们募集医疗养育、康复资金。","525000","项目状态:执行中","279444.62","2017-08-17","2017-09-09","北京春苗慈善基金会"
"1699811970-445","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=267","优儿驿站百城千站","在社区解决儿童健康防、治、调问题；并同步教育和就业。","1001000","项目状态:执行中","774438.7","2019-08-17","2019-09-23","长沙市优儿帮儿童健康公益服务中心"
"1699811970-446","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=267","小爱工程把爱带回家","帮助湖南省桂东县、安仁县的1000名家庭特困学生。","1052632","项目状态:执行中","233584.34","2017-08-16","2017-11-30","湖南省桂东县教育基金会"
"1699811970-447","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=267","聆听早孕悄悄话","开通“早孕悄悄话热线”，向未婚怀孕者提供专业咨询服务","109700","项目状态:执行中","5559.83","2016-04-08","2016-07-08","北京红枫妇女心理咨询服务中心"
"1699811970-448","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=267","济南蓝天发展支持","更新河南救援损失装备，补充分队需求救援装备","50000","项目状态:执行中","607.23","2021-08-27","2022-07-28","济南蓝天救援服务中心"
"1699811970-449","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=267","爸爸妈妈请别走太远","建立社区留守儿童之家，让他们健康、安全、快乐的成长！","123263","项目状态:执行中","45676.69","2017-08-16","2017-12-25","酒泉市杨柳志愿者协会"
"1699811970-450","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=267","星梦启航","“蜜唐”天使，星梦启航——走入心智障碍儿童的世界","29966","项目状态:执行中","8464.18","2021-06-22","2021-07-26","江苏省妇女儿童福利基金会"
"1699811973-451","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=266","静心书屋公益图书馆","汇聚小善大爱，阅读，陪伴成长","30000","项目状态:执行中","11775.08","2020-08-04","2020-12-21","静心书屋公益图书馆"
"1699811973-452","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=266","七彩晚霞关怀计划","每月举办集体生日会关怀课程，让丧偶女性老人不在孤独。","50000","项目状态:执行中","34883.68","2019-04-30","2019-07-29","聊城市蒲心社会工作服务中心"
"1699811973-453","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=266","暖冬关爱公益在行动","为春节期间返乡、工作在一线岗位的群体送上冬日温暖","684210","项目状态:执行中","594585.2","2019-08-20","2019-09-12","重庆市铜梁区劳动者协会"
"1699811973-454","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=266","“事实孤儿”成长计划","捐赠一个成长包，为事实孤儿的健康成长助力","116842","项目状态:执行中","9316.67","2019-05-04","2019-08-02","滕州市上善社会工作服务社"
"1699811973-455","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=266","衣暖童心","一份暖心包让孩子们在冬天不再寒冷。","245555","项目状态:执行中","759.6","2022-08-17","2023-09-30","浙江省妇女儿童基金会"
"1699811973-456","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=266","助橙色年华立帆启航","为生活贫困的环卫工子女进行课外学业培训，提高学习成绩。","622000","项目状态:执行中","102093","2019-08-21","2019-11-19","济南市历下区都好社会工作服务中心"
"1699811973-457","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=266","筑梦山区课堂","送给山区孩子的安全包","273000","项目状态:执行中","54203.27","2018-08-30","2018-11-30","临沂市山青社会工作服务中心"
"1699811973-458","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=266","浙狮爱明悦足礼服务","捐赠50元，为浙狮爱联合公益项目助力","18000","项目状态:执行中","5261.26","2019-08-16","2019-09-26","中国狮子联会浙江代表处明悦服务队"
"1699811973-459","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=266","聆听早孕悄悄话","开通“早孕悄悄话热线”，向未婚怀孕者提供专业咨询服务","109700","项目状态:执行中","5559.83","2016-04-08","2016-07-08","北京红枫妇女心理咨询服务中心"
"1699811973-460","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=266","济南蓝天发展支持","更新河南救援损失装备，补充分队需求救援装备","50000","项目状态:执行中","607.23","2021-08-27","2022-07-28","济南蓝天救援服务中心"
"1699811976-461","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=265","童安公益教育项目","通过安全教育，增强儿童的安全辨别意识及意外应对技巧","306897","项目状态:执行中","174967.18","2017-08-18","2017-09-12","重庆仁爱社会工作服务中心"
"1699811976-462","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=265","脑瘤单亲男孩求生存","丧父三年又患恶性脑瘤，15岁男孩救治求生难坏单亲之家。","66000","项目状态:执行中","2862.16","2016-04-15","2016-07-15","江苏省妇女儿童福利基金会"
"1699811976-463","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=265","为留守儿童护航","学习安全自护急救知识，提高留守儿童的自救、互救能力。","105263","项目状态:执行中","22444.8","2017-08-22","2017-11-22","武汉市武昌区生命阳光公益救援中心"
"1699811976-464","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=265","特殊儿童防走失行动","为特殊儿童配备定位手表和防走失牌，学习防走失策略","270000","项目状态:执行中","128739.91","2018-08-20","2018-10-10","东莞市天使家园公益服务中心"
"1699811976-465","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=265","帮残障家庭走出困境","通过社区化照顾等服务模式，解放家长，引导家庭自立自强。","100000","项目状态:执行中","10621.62","2021-05-19","2021-11-14","济南市星星缘心智障碍者关爱中心"
"1699811976-466","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=265","带流动儿童去小行星","让妈妈陪伴流动儿童开商店，学财商、做项目、传播儿童友好","300000","项目状态:执行中","4112.8","2018-05-04","2018-08-04","广州市越秀区微乐益公益成长中心"
"1699811976-467","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=265","远山儿童村","帮助远山儿童成长，培育生态保护小公民。","250000","项目状态:执行中","8204.46","2022-08-22","2022-09-09","湖北省妇女儿童发展基金会"
"1699811976-468","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=265","梦想书包走进靖州","靖州1000名留守儿童渴望梦想书包。","68000","项目状态:执行中","18458.05","2016-08-24","2016-11-08","靖州苗族侗族自治县志愿者协会"
"1699811976-469","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=265","失独家庭节假日陪伴","精神神抚慰、生活辅助、经济支持、政策宣传、养老扶持","55000","项目状态:执行中","593.68","2019-08-24","2019-11-06","新余市衣加衣志愿者协会"
"1699811976-470","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=265","舟山女性健康关爱","关爱低保贫困母亲健康，给她们一份爱的保障。","300000","项目状态:执行中","1273.8","2019-08-20","2020-08-18","舟山妇联"
"1699811979-471","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=264","让非遗回家","非遗再设计和非遗探讨文化交流，实现非遗传承与活化","401000","项目状态:执行中","231235.17","2017-08-20","2017-09-09","深圳市妇女儿童发展基金会·卉基金"
"1699811979-472","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=264","中年渐冻人鼓起勇气","人到中年突患世界罕见病，诊断证明压垮了她和她的家庭。","132000","项目状态:执行中","2161.98","2018-10-19","2019-01-17","天津市妇女儿童发展基金会"
"1699811979-473","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=264","母乳喂养滴滴珍贵","一元汇聚母爱，让每一位宝宝成功喝上母乳。","10000","项目状态:执行中","2264.14","2019-07-24","2020-07-15","安徽新华女性公益发展中心"
"1699811979-474","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=264","撬动旧理念保护儿童","在中国，迫害孩子的陋俗旧习数不胜数，一群媒体人正在努力改变这一切……","400000","项目状态:执行中","221753.96","2015-08-27","2015-09-09","上海静安区小希望之家青少年关爱服务中心"
"1699811979-475","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=264","千纸鹤梦圆留守心愿","让365个承载微心愿的千纸鹤汇聚爱心传递快乐","250000","项目状态:执行中","160227.15","2017-08-10","2017-09-11","长沙市天心区萌习团社会工作服务中心"
"1699811979-476","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=264","逆境少年守护行动","通过助学、持续陪伴行动帮扶逆境少年，提升能力，向阳生长","155444","项目状态:执行中","5824.69","2022-11-28","2023-10-01","浙江省妇女儿童基金会"
"1699811979-477","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=264","留守儿童家长学堂","对农村留守儿童监护人进行家庭教育知识培训","499560","项目状态:执行中","303627.78","2019-08-22","2019-11-20","随州九穗禾社会工作服务中心"
"1699811979-478","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=264","音乐给予生命的力量","以音乐人慈善演出的形式来募捐，让人们关爱大重病儿童","200000","项目状态:执行中","2477.46","2018-08-31","2021-08-30","天津市妇女儿童发展基金会"
"1699811979-479","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=264","童安公益教育项目","通过安全教育，增强儿童的安全辨别意识及意外应对技巧","306897","项目状态:执行中","174967.18","2017-08-18","2017-09-12","重庆仁爱社会工作服务中心"
"1699811979-480","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=264","为留守儿童护航","学习安全自护急救知识，提高留守儿童的自救、互救能力。","105263","项目状态:执行中","22444.8","2017-08-22","2017-11-22","武汉市武昌区生命阳光公益救援中心"
"1699811982-481","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=263","援助云南景谷灾区","2014年10月7日21时49分，云南普洱市景谷县发生6.6级地震，震源深度5千米。","","项目状态:执行中","267.31","2014-10-08","2014-10-17","中国妇女发展基金会"
"1699811982-482","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=263","小视频大健康","通过医生现场演讲秀的形式，普及医学知识，缓解医患矛盾","405555","项目状态:执行中","781","2017-08-18","2017-08-30","中国妇女发展基金会"
"1699811982-483","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=263","挑战残障新职业","通过对残障人士进行技能训练，促进其就创业增加收入。","110000","项目状态:执行中","14090.82","2019-05-03","2019-11-21","沈阳市和平区益新社会工作服务中心"
"1699811982-484","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=263","浙狮爱申心公益","捐赠50元，为浙狮爱联合公益项目助力","30000","项目状态:执行中","4649.27","2019-08-14","2019-09-26","中国狮子联会浙江代表处申心服务队"
"1699811982-485","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=263","爱聚贫困儿童","情系滇西深山，爱聚贫困儿童！需要你的爱心汇聚！","152200","项目状态:执行中","18196","2020-12-22","2021-05-10","江苏省妇女儿童福利基金会"
"1699811982-486","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=263","珍珠宝贝共同缔造","创新家校社协同育人机制，打造区域化妇儿家公益生态圈。","10000","项目状态:执行中","3112.01","2023-04-26","2023-05-31","湖北省妇女儿童发展基金会"
"1699811982-487","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=263","社区音乐课堂","依托社区，以音乐为切入点，组建独居老人互助小组。","1260000","项目状态:执行中","287582.86","2019-08-20","2019-09-24","陕西万家社区发展促进中心"
"1699811982-488","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=263","失能老人的康乐包","为经济拮据失能老人提供一个“康乐包”","272105","项目状态:执行中","67331.22","2017-08-11","2017-10-19","株洲市光耀康乐公益服务促进会"
"1699811982-489","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=263","反对家暴 让爱相随","帮助家暴受害者摆脱困境，共建幸福生活。","50000","项目状态:执行中","3079.44","2021-08-21","2021-12-30","江苏省妇女儿童福利基金会"
"1699811982-490","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=263","艺术唤醒星宝贝","为自闭症儿童提供艺术治疗课程，帮助他们康复。","300000","项目状态:执行中","81974.5","2018-08-16","2018-11-14","江苏省妇女儿童福利基金会"
"1699811985-491","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=262","用影像监督矿区污染","运用影像的力量进行矿区环境调查监督，推进治理。","276700","项目状态:执行中","133816.08","2017-08-18","2017-09-18","长沙市曙光环保公益发展中心"
"1699811985-492","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=262","失独老人的幸福大院","为天津的失独老人筹建一个可以抱团取暖的地方","293684","项目状态:执行中","113196.54","2017-08-21","2017-10-21","天津市心羽帮扶服务中心"
"1699811985-493","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=262","爱山东行动学习网络","为山东公益培养第一批专业的项目总监，搭建项目总监人脉圈","189932","项目状态:执行中","50306.47","2017-08-18","2017-11-30","枣庄市曙光社工服务中心"
"1699811985-494","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=262","重病孩子的家","为异地求医困境患儿家庭提供短期住宿服务给他们温暖的家。","319200","项目状态:执行中","17693.5","2018-08-26","2018-11-26","河南省儿童希望救助基金会"
"1699811985-495","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=262","5元小钞显大爱","以微薄的力量给农村留守残疾儿童带去希望的曙光。","34312","项目状态:执行中","34314.6","2018-05-04","2018-05-17","奉节县春雨助残志愿者协会"
"1699811985-496","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=262","开启爱的礼物","打开礼物，你会知道如何帮助自闭症孩子处理各种障碍问题。","245579","项目状态:执行中","17673.5","2017-08-15","2017-11-30","广州市越秀区融爱之家特殊儿童服务中心"
"1699811985-497","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=262","心灵助学","为低保家庭孩子提供奖学金，圆上学梦。","10000","项目状态:执行中","3152.07","2019-08-07","2019-11-08","义乌市同悦社会工作服务中心"
"1699811985-498","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=262","仙居女性健康关爱","关爱低保贫困母亲健康，给她们一份爱的保障。","50000","项目状态:执行中","499.23","2019-08-20","2020-08-18","仙居县妇联"
"1699811985-499","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=262","海棠花开更美好","更年期并不可怕，心理赋能和爱的支持，让她重新绽放。","150000","项目状态:执行中","3871.27","2021-05-08","2021-12-30","青岛爱心天使义工服务中心"
"1699811985-500","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=262","无毒青春","让更多的青少年了解毒品的危害，从而远离毒品。","50589","项目状态:执行中","50589.53","2018-08-24","2018-09-09","重庆市涪陵区尚善社会工作服务中心"
"1699811988-501","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=261","乡村妇儿公益课堂","汇聚小善大爱，助力妇儿全面发展。","149000","项目状态:执行中","3549.1","2021-08-27","2021-10-10","婚恋家杂志社"
"1699811988-502","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=261","浙狮爱情暖紫云公益","捐赠50元，为浙狮爱联合公益项目助力","40000","项目状态:执行中","5039.77","2019-08-15","2019-09-26","中国狮子联会浙江群英服务队"
"1699811988-503","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=261","女娲妈妈情绪三讲","为妈妈们提供情绪管理三讲线上线下课堂及持续陪伴服务","132526","项目状态:执行中","20505.99","2017-04-25","2017-07-25","潍坊市金阳公益服务中心"
"1699811988-504","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=261","民族村寨手艺人志","为村寨手工艺者和城市牵线搭桥","115030","项目状态:执行中","51387.82","2017-08-18","2017-11-18","黔东南州妇女民族手工产业协会"
"1699811988-505","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=261","浙狮爱向日葵计划","关爱贫寒学子，支持贫困学校，高欣服务队一直在努力","80000","项目状态:执行中","15145.86","2019-08-15","2019-09-26","中狮联浙江高欣服务队"
"1699811988-506","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=261","浙狮爱麒麟助学","为健康实验小学37名残疾学生资助助学，圆孩子的读书梦","90000","项目状态:执行中","39646.8","2019-08-17","2019-09-26","中国狮子会浙江代表处麒麟服务队"
"1699811988-507","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=261","流动人口互助项目","为打工妈妈提供互助","50000","项目状态:执行中","37471.34","2018-08-22","2018-11-22","广州市番禺区绿石头社区公益服务中心"
"1699811988-508","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=261","你在异乡还好吗","为流动女性搭建“异乡娘家”，撑起城市中的保护伞。","218085","项目状态:执行中","43206.45","2017-08-17","2017-11-30","沈阳市和平区律动公益社会工作服务中心"
"1699811988-509","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=261","流动儿童成长计划","帮助流动儿童更好的适应城市生活并实现良好的自我发展。","150000","项目状态:执行中","30532.37","2018-08-25","2018-11-25","福州市信任社会工作服务中心"
"1699811988-510","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=261","好家教好孩子","亲子导师持续开展线上线下家庭教育讲座提高家长育儿水平。","200000","项目状态:执行中","53796.62","2017-08-17","2017-09-20","郴州市福城志愿者协会"
"1699811991-511","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=260","宝宝的第一张床","为贫困地区的孕产妇及新生儿提供妈妈宝箱保障母婴安全健康","200000","项目状态:执行中","253.03","2015-08-27","2016-03-31","中国妇女发展基金会"
"1699811991-512","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=260","肥西贫困儿童关爱","为贫困儿童建立公益课堂，添加文体器材、图书及学习用品等","102740","项目状态:执行中","1517.99","2019-08-15","2020-07-15","肥西县志愿活动中心"
"1699811991-513","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=260","梦想教室","捐赠50元，为浙狮爱联合公益项目助力","150000","项目状态:执行中","30129.3","2019-08-14","2019-09-26","中国狮子联会浙江代表处艺百服务队"
"1699811991-514","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=260","关爱老人预防痴呆症","走进社区，宣讲预防老年痴呆症","100000","项目状态:执行中","27210.19","2019-08-16","2019-09-26","中国狮子联会浙江舜江服务队"
"1699811991-515","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=260","死亡之父归来为救女","泗洪3岁女孩纪禹竹患有严重的脊柱侧弯，急寻手术费。","100000","项目状态:执行中","9882.32","2017-06-19","2017-08-31","江苏省妇女儿童福利基金会"
"1699811991-516","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=260","一块肥皂的旅行","帮助3000名留守儿童养成良好的卫生习惯。","200000","项目状态:执行中","1533.66","2019-07-18","2020-07-15","太和县益和社会工作服务中心"
