web-scraper-order,web-scraper-start-url,Title,ShortBio,TarAmount,Status,RaisedAmount,StartTime,EndTime,Organizer
"1699814009-264","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=23","情暖乡村困境女性","在偏远地区的的农村，帮扶困境中的经济条件困难农村女性","200000","项目状态:执行中","1268.4","2022-04-19","2022-07-18","西安市慈善会"
"1699814009-265","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=23","妇女健教及两癌筛查","透过健康教育帮助女性认识两癌早防早治","","项目状态:执行中","8071.99","2019-07-18","2019-10-05","安徽新华女性公益发展中心"
"1699814012-266","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=22","女性健康万里行","为全省女性普及健康知识，提倡“早预防，早发现，早治疗”","664400","项目状态:执行中","294271.58","2017-08-18","2017-11-18","浙江省妇女儿童基金会"
"1699814012-267","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=22","人人乳腺贴公益项目","帮助经济条件有限、患有乳腺增生女性进行治疗。","2000000","项目状态:执行中","5248.47","2019-07-31","2020-05-20","南京人人公益服务中心"
"1699814012-268","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=22","流动女性看病不再难","为流动女性开展生殖健康知识培训提供如何就医咨询指导","249963","项目状态:执行中","60858.5","2017-08-16","2017-11-30","胶州市爱心健康服务中心"
"1699814012-269","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=22","农家女幼师培训","为困难乡村青年女性提供幼教技能培训，助其就业与发展。","439429","项目状态:执行中","98542.87","2021-08-03","2021-10-31","中华思源工程基金会-新浪扬帆公益基金"
"1699814012-270","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=22","美丽事业美好人生","为城乡弱势女性提供美妆培训，赋予她们一技之长","595738","项目状态:执行中","149391","2017-09-06","2017-12-06","中国妇女发展基金会"
"1699814012-271","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=22","爱心月嫂助力行动","为欠发达地区女性提供育婴职业技能培训，在城市安置就业。","228138.2","项目状态:执行中","30035.63","2021-08-13","2023-06-30","中国乡村发展基金会"
"1699814012-272","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=22","关爱女性关注健康","为基层女性免健康检查治疗费用，为困境患者提供医疗救助","150000","项目状态:执行中","3174.33","2022-02-25","2023-03-01","超女来了关爱女性公益团队"
"1699814012-273","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=22","关爱女性健康体检","献出一份爱心，为女性提供健康体检","197450","项目状态:执行中","2123.12","2022-03-04","2022-04-29","南阳市卧龙区鸿基社会服务中心"
"1699814012-274","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=22","贫弱孕产儿援助计划","一同关爱贫弱女性健康，关爱早产、缺陷儿群体！","","项目状态:执行中","45512.06","2020-08-07","2021-01-12","洛阳牡丹妇产医院"
"1699814012-275","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=22","硒幺妹赋能培训","让困境女性学有一技之长，就地就近就业。","564900","项目状态:执行中","50333.48","2020-09-01","2020-12-31","中国农业国际合作促进会"
"1699814015-276","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=21","遇见更好的自己","帮助需要心理援助的女性，使她们能更好地生活和工作","530000","项目状态:执行中","505288.37","2019-08-21","2019-09-16","潍坊市启航心理健康咨询中心"
"1699814015-277","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=21","关爱女性盆底健康","160元盆底筛查，早发现早治疗，幸福一家人","256000","项目状态:执行中","8283.93","2019-07-20","2019-12-30","南昌市西湖区红十字会"
"1699814015-278","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=21","玉环女性健康关爱","关爱低保贫困母亲健康，给她们一份爱的保障。","50000","项目状态:执行中","26134.42","2019-08-20","2020-08-18","玉环市妇联"
"1699814015-279","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=21","云锦绽放随我女性","增能、赋权、圆梦。形成生命艳丽的织锦，绽放生命力量","284000","项目状态:执行中","5658.49","2021-08-12","2021-10-22","云南连心社区公益基金会"
"1699814015-280","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=21","用爱围墙只为守护她","帮助深处困境的重疾女性战胜病魔，早日康复。","400000","项目状态:执行中","14454.32","2020-01-22","2020-04-21","泰安市泰山公益论坛服务发展中心"
"1699814015-281","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=21","金华女性健康关爱","关爱低保贫困母亲健康，给她们一份爱的保障。","300000","项目状态:执行中","3517.68","2019-08-23","2020-08-18","金华市妇联"
"1699814015-282","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=21","杨梅色彩·美生活","用色彩美唤醒和塑造女性的美好人生。","300000","项目状态:执行中","20182.47","2023-04-28","2023-05-31","湖北省妇女儿童发展基金会"
"1699814015-283","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=21","守护健康关爱女性","一份爱心，帮助困境残疾女性治疗HPV。","256500","项目状态:执行中","4467.96","2022-02-22","2022-05-22","福建省商盟公益基金会"
"1699814015-284","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=21","温岭女性健康关爱","关爱低保贫困母亲健康，给她们一份爱的保障。","50000","项目状态:执行中","8260.27","2019-08-20","2020-08-18","温岭妇联"
"1699814015-285","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=21","困境女性你我共关爱","为处于困境中女性出一份力，让她们感受到关爱和温暖。","513000","项目状态:执行中","4169.91","2021-12-20","2022-03-19","福建省商盟公益基金会"
"1699814018-286","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=20","为弱势女性增能","通过教育培训，解决弱势女性生存短板，实现家庭脱贫梦","290000","项目状态:执行中","3053.83","2017-08-20","2017-11-06","成都市女学文化研究会"
"1699814018-287","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=20","临海女性健康关爱","关爱低保贫困母亲健康，给她们一份爱的保障。","50000","项目状态:执行中","4454.44","2019-08-20","2020-08-18","临海市妇联"
"1699814018-288","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=20","关爱宁化县女性健康","通过女性健康知识科普，帮助女性树立良好的保健意识。","170000","项目状态:执行中","3.95","2019-08-20","2020-04-09","宁化县秀智富贸易有限公司"
"1699814018-289","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=20","关爱女性健康计划","为孤寡年老的妇女，提供爱心送餐、心灵慰藉、护理陪伴。","1000000","项目状态:执行中","79539.37","2021-11-09","2023-06-07","浙江安福利生慈善基金会"
"1699814018-290","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=20","虹色梦阿佳健康包","以爱之名·护她健康    为她们提供卫生巾等女性用品","1000000","项目状态:执行中","376712.53","2021-03-05","2022-01-24","东莞市金色梦公益基金会"
"1699814018-291","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=20","困境女性大病救助","帮助罹患大病的困境女性筹集治疗费、康复费等费用。","263000","项目状态:执行中","7542","2022-02-18","2022-04-13","无锡灵山慈善基金会"
"1699814018-292","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=20","氧在深闺的女儿国","旨在为淋巴管肌瘤病女性群体募集便携氧气机，提供生命保障","880000","项目状态:执行中","111235.9","2016-08-15","2017-05-15","杭州蔻德罕见病关爱中心"
"1699814018-293","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=20","心手相牵，戒毒康复","帮助女性戒毒同伴重新回归家庭，被社会和家庭接纳。","198000","项目状态:执行中","20424.98","2022-04-29","2022-06-14","宜昌市夷陵区点亮公益戒毒工作室"
"1699814018-294","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=20","携手爱小丫","储备灾情发生时针对女性的应急物资，守护女性安全与健康。","","项目状态:执行中","749","2021-08-27","2021-11-16","濮阳市龙祥社会工作服务中心"
"1699814018-295","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=20","“宫益行”","重庆贫困地区妇科病隐患女性宫颈疾病筛查","499798","项目状态:执行中","168997.43","2018-08-27","2018-11-25","重庆市慈善总会"
"1699814021-296","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=19","豫见爱小丫","储备灾情发生时针对女性的应急物资，守护女性安全与健康。","","项目状态:执行中","498","2021-08-27","2021-11-16","濮阳市龙祥社会工作服务中心"
"1699814021-297","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=19","淋巴水肿关爱行动","帮助女性恶性肿瘤手术后患者预防淋巴水肿","28000","项目状态:执行中","28000.1","2021-12-15","2021-12-22","中国红十字基金会"
"1699814021-298","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=19","母亲的艺术女红项目","传承中国女红，精准帮扶困境女性、残障人士。","291550","项目状态:执行中","27513.47","2022-06-16","2022-12-31","浙江香海慈善基金会"
"1699814021-299","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=19","困境家庭的半边天","她们为身处困境的女性带去生的希望，帮助她们走出困境。","10000000","项目状态:执行中","6282577.34","2022-02-22","2022-04-10","泰安市泰山区晨希公益援助中心"
"1699814021-300","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=19","温暖乡村母亲的冬日","为乡村困境女性发放防寒用品，改善生活居住环境。","138810","项目状态:执行中","90014.89","2021-11-01","2022-01-29","福建省商盟公益基金会"
"1699814021-301","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=19","赤峰女性支持计划","50元支持一名乡村女性技能培训，促其增加收入缓解家庭困境","101000","项目状态:执行中","20855.98","2022-08-14","2022-12-31","赤峰爱氧星志愿服务发展协会"
"1699814021-302","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=19","真爱女性肿瘤患者","女性肿瘤的发病率呈上升趋势,贫困女性亟需救助。","300000","项目状态:执行中","987.23","2017-08-13","2017-11-20","大冶市慈善总会"
"1699814021-303","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=19","让爱回家防治家暴","家暴为家庭不幸的毒瘤，帮助女性内在有力量，外在有方法","894740","项目状态:执行中","335960.02","2018-08-17","2020-08-27","长沙市气韵场家庭生态研究与促进中心"
"1699814021-304","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=19","阳光行者与爱同行","关爱产后女性，“阳光行者”驱散产后抑郁的阴霾。","49500","项目状态:执行中","3679.37","2021-08-14","2022-11-28","四川省城乡融合人才培育研究基金会"
"1699814021-305","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=19","让村里困境女性过节","1元为村里的困境女性提供一份关爱","10710","项目状态:执行中","3437.63","2022-03-03","2022-05-31","大连市青年公益事业发展促进会"
"1699814024-306","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=18","女性就业授渔计划","授她们以渔，让她们掌握母婴护理技能，实现就业。","512011.08","项目状态:执行中","174405.01","2017-07-24","2018-09-27","信怡慈善基金"
"1699814024-307","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=18","益起守护小丫","储备灾情发生时针对女性的应急物资，守护女性安全与健康。","50000","项目状态:执行中","354.67","2021-08-27","2021-11-16","昆明益行公益社区发展服务中心"
"1699814024-308","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=18","关癌在行动","关爱并帮助孤独中的女性癌症患者恢复信心积极抗癌","152400","项目状态:执行中","91818.62","2018-08-20","2018-11-18","乌鲁木齐益善社会工作发展中心"
"1699814024-309","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=18","奶奶减糖加爱计划","为老年女性提供糖尿病筛查与科普讲座","382000","项目状态:执行中","16012.44","2021-08-25","2021-11-22","北京瑞普华老年救助基金会"
"1699814024-310","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=18","关爱西部女性行动","资助甘孜地区妇女儿童的肝包虫病治疗费和发放妇女防治用品","500000","项目状态:执行中","44457.14","2020-10-16","2021-12-30","上海市第一太平洋公益基金会"
"1699814024-311","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=18","残障家庭助力行动","您的每一份捐赠都会给残障人士和女性公益人力量","582777","项目状态:执行中","334929.11","2021-05-08","2021-12-30","青岛西海岸新区义务工作者联合会"
"1699814024-312","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=18","抗击疫情西安加油","为一线女性防疫工作人员筹集急需生活物资。","742222","项目状态:执行中","64366.65","2021-12-24","2022-01-23","浙江省妇女儿童基金会"
"1699814024-313","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=18","关爱两癌母亲","聚焦女性“两癌”患者，给予相应的物质精神支持。","300000","项目状态:执行中","119358.3","2017-08-21","2017-11-22","温州市幸福丝带姊妹之家志愿者协会"
"1699814024-314","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=18","藏区女性健康关爱","为边区藏地女性送药包，改善她们妇科病痛，痹症等状况","39488","项目状态:执行中","39521.19","2019-03-07","2019-03-10","浙江省微笑明天慈善基金会百草箱专项基金"
"1699814024-315","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=18","给她力量救助行动","用于帮助大病女性患者，为她们提供医疗费用、生活救助费等","5000000","项目状态:执行中","4585601.56","2022-02-25","2022-03-10","江西省红十字基金会"
"1699814027-316","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=17","残障女性成长计划","由于残障女性生活圈狭小，通过成长计划，满足其社交需求。","103550","项目状态:执行中","15897.4","2019-08-07","2020-07-15","合肥市庐阳区同行身心障碍者发展中心"
"1699814027-317","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=17","不孕女性好孕计划","解决重庆地区贫困家庭不孕女性当妈妈的梦想","200000","项目状态:执行中","37600.01","2020-07-30","2021-01-26","重庆市慈善总会夕阳红慈善专项基金"
"1699814027-318","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=17","残障女性创业增收","为50名残障女性提供手工、种植技术教学、实践，带动增收。","120000","项目状态:执行中","58978.04","2019-08-20","2019-11-18","北京市房山区羿行残疾人服务协会"
"1699814027-319","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=17","宫益行走进西部","关爱女性生殖健康!","3650040","项目状态:执行中","330.85","2020-07-23","2020-10-31","重庆市慈善总会女性健康关怀专项基金"
"1699814027-320","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=17","给她一支粉红色的花","关爱沈阳市受艾滋病影响女性——艾滋女性感染者和艾滋妈妈","50470","项目状态:执行中","6636.06","2018-08-15","2018-11-14","辽宁省盛京仁爱社会服务中心"
"1699814027-321","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=17","我的“宫”","社区女性：性与生殖健康发展互助社群","","项目状态:执行中","3920.24","2021-02-25","2022-07-05","北京齐化社区公益基金会"
"1699814027-322","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=17","听不见的她","为女性听障者提供全方面救助帮扶","788889","项目状态:执行中","65482.8","2022-02-25","2022-03-10","中国听力医学发展基金会"
"1699814027-323","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=17","绽放她力量助就业","通过就业帮扶服务，为女性创新增效聚合力","200000","项目状态:执行中","4417.48","2021-04-29","2022-05-27","重庆市慈善总会"
"1699814027-324","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=17","流动女性守护计划","每人一份爱，改善流动妇女家庭关系守护流动妇女生殖健康。","120000","项目状态:执行中","36147.65","2019-08-11","2019-11-09","昆明市平行性健康支持发展中心"
"1699814027-325","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=17","山凤凰西藏筑梦计划","为藏区女性赋能。","400000","项目状态:执行中","4097.53","2021-08-19","2021-11-15","浙江省妇女儿童基金会"
"1699814030-326","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=16","助力下岗女性再就业","为下岗失业待业女性免费培训家政知识，帮就业帮创业","506501","项目状态:执行中","510499.33","2022-01-07","2022-05-22","泰安市家政服务业发展促进会"
"1699814030-327","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=16","帮残障女性发现美","给残障女性机会，发现自身潜能，创造社会价值","93200","项目状态:执行中","23502.87","2016-08-19","2016-11-19","广东省残培教育发展基金会"
"1699814030-328","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=16","乡村女性自强计划","扎根乡村，为农村女性提供技能培训和创业支援服务","100000","项目状态:执行中","13153.06","2019-08-15","2019-11-07","广州市增城区乐众社会工作服务中心"
"1699814030-329","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=16","关怀宜春市女性健康","开展女性健康知识大讲堂，帮助女性朋友重视身心健康。","170000","项目状态:执行中","588.19","2019-08-22","2020-04-09","万载县双桥华语数码通讯店"
"1699814030-330","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=16","襄阳两癌女性救助","协会通过关爱行动，帮助广场舞队伍中患癌姐妹重拾生活信心","250000","项目状态:执行中","250091.2","2022-08-20","2022-09-09","湖北省妇女儿童发展基金会"
"1699814030-331","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=16","让爱与困境女性同行","为困境妇女撑起一片关爱的蓝天，让她们笑容如花般绽放。","102860","项目状态:执行中","43316.18","2021-02-26","2021-08-25","福建省商盟公益基金会"
"1699814030-332","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=16","关爱女性产后抑郁","对产后女性进行心理测评筛查并进行心理疏导。","280000","项目状态:执行中","150382.66","2022-04-11","2022-07-10","重庆市沙坪坝区慈善会"
"1699814030-333","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=16","妈妈,请您要开心！","关爱女性从远离抑郁开始!","150000","项目状态:执行中","1464.78","2019-04-25","2020-04-09","福建省商盟公益基金会"
"1699814030-334","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=16","关爱河南灾区女性","为7月洪灾河南受灾女性捐赠卫生用品","","项目状态:执行中","110290.74","2021-07-21","2021-12-21","北京青优社会工作发展中心"
"1699814030-335","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=16","关爱连城县女性健康","开展女性健康大讲堂，为女性身心健康撑起蓝天。","170000","项目状态:执行中","150","2019-08-21","2020-04-09","连城龍御大酒店"
"1699814033-336","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=15","蒲公英女性领导力","一个开办近5年、致力于女性领导力提升的公益计划。","300000","项目状态:执行中","71293.03","2018-08-15","2018-11-15","中国妇女发展基金会"
"1699814033-337","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=15","助母亲就业孩子幸福","树立困难女性榜样，展现自信和力量","739800","项目状态:执行中","7833.52","2018-08-27","2018-11-25","湖北省红十字基金会"
"1699814033-338","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=15","关爱厦门市女性健康","开展女性健康知识大讲堂，关爱女性身心健康。","170000","项目状态:执行中","82.54","2019-08-21","2020-04-09","厦门艾趣学教育科技有限公司"
"1699814033-339","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=15","关怀戒毒女性塑新生","一份爱心支持，让她们重新走进阳光快乐的生活！","100000","项目状态:执行中","9810.31","2019-04-29","2022-08-19","艺风杂志社"
"1699814033-340","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=15","绿梦女性关怀计划","为困境女性提供助学、生理卫生防护温暖包和防性侵教育","2734000","项目状态:执行中","91460.28","2019-08-14","2019-11-12","中华社会救助基金会绿梦公益基金"
"1699814033-341","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=15","她健康科普宣教工程","培训健康教育讲师，支持她们为广大女性提供高质量科普服务","2800000","项目状态:执行中","2009754.03","2017-08-15","2018-11-20","中国妇女发展基金会"
"1699814033-342","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=15","贫困女性创业帮扶","帮扶留守贫困女性创业，助力精准扶贫","250000","项目状态:执行中","6667.01","2018-08-21","2018-11-19","中国社会福利基金会社区发展基金"
"1699814033-343","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=15","女性编程有力量","为女性提供编程工作坊，以及就业为导向的编程职业培训。","594587","项目状态:执行中","17233.55","2020-08-14","2021-01-18","北京方圆修己科技有限公司"
"1699814033-344","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=15","助力下岗女性再就业","为下岗失业待业女性免费培训家政知识，帮就业帮创业","506501","项目状态:执行中","510499.33","2022-01-07","2022-05-22","泰安市家政服务业发展促进会"
"1699814033-345","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=15","关爱女性关爱母亲","为困境女性送温暖关怀和精神支持。","160000","项目状态:执行中","6682.65","2022-01-14","2022-04-13","元氏县星火志愿服务中心"
"1699814036-346","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=14","女性导演支持计划","帮有导演梦的女孩实现理想，让社会看到更多女性视角纪录片","150000","项目状态:执行中","52930.78","2016-08-16","2016-09-09","广州市越秀区颗粒公益传播发展中心"
"1699814036-347","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=14","我想放声歌唱","关注城市务工女性，支持她们更好地自我发展。","292000","项目状态:执行中","155761.39","2022-02-25","2022-11-28","浙江众善公益事业发展中心"
"1699814036-348","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=14","她健康家幸福公益行","为她而生，提升妇科医生技术、大众科普意识、女性健康水平","3000000","项目状态:执行中","2508417.58","2019-08-15","2019-11-13","中国妇女发展基金会"
"1699814036-349","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=14","关爱康复女教师","为女性言语康复教师提供一份关爱","526316","项目状态:执行中","64960.88","2022-02-25","2022-04-02","中国听力医学发展基金会"
"1699814036-350","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=14","让女性远离妇科肿瘤","慈爱之光   为困难家庭妇科肿瘤患者撑起一片蓝天！","600000","项目状态:执行中","23978.43","2020-08-19","2021-01-30","郑州市妇幼保健院"
"1699814036-351","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=14","阳光女性成长计划","帮助女性走出抑郁症等疾病的阴霾，重新绽放阳光的笑容。","603009","项目状态:执行中","20707.83","2021-05-14","2022-03-09","四川省城乡融合人才培育研究基金会-智慧大健康公益基金"
"1699814036-352","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=14","湘约爱小丫","储备灾情发生时针对女性的应急物资，守护女性安全与健康。","50000","项目状态:执行中","33377.67","2021-08-20","2021-11-16","长沙善行社会工作服务中心"
"1699814036-353","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=14","关癌在行动","关爱困境中的患癌女性，缓解困难，提供心理支持。","300000","项目状态:执行中","300925.74","2019-08-20","2019-09-09","乌鲁木齐益善社会工作发展中心"
"1699814036-354","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=14","关爱女性守护健康","为吉林省困难家庭患乳腺癌及宫颈癌妇女提供免费医疗救助。","515000","项目状态:执行中","12640.03","2021-04-27","2021-10-23","吉林省慈善总会"
