web-scraper-order,web-scraper-start-url,Title,ShortBio,TarAmount,Status,RaisedAmount,StartTime,EndTime,Organizer
"1699811351-1168","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=384","人人践行垃圾分类","普及观念，家家参与，人人践行垃圾分类，共创绿色小区。","201000","项目状态:执行中","126.99","2019-08-07","2019-09-20","长沙县众善微邦社会公益服务中心"
"1699811351-1169","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=384","长腿叔叔信箱","通过书信，聆听留守儿童的心声，给予陪伴、支持和关爱","298700","项目状态:执行中","24423.34","2018-03-20","2018-08-31","李微"
"1699811351-1170","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=384","社会实践儿童服务站","儿童服务站将为100余名孩子提供社会实践主题活动","230990","项目状态:执行中","82841.66","2018-08-27","2018-11-23","长沙市望城区善源公益服务中心"
"1699811354-1171","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=383","慈济大爱手牵手","圆困境儿童读书、成才、就业梦想","","项目状态:执行中","142","2021-08-11","2021-11-24","江苏省妇女儿童福利基金会"
"1699811354-1172","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=383","科教公益中国行","以科创教育为活动内容，为贫苦偏远的儿童提供学习的机会","273060","项目状态:执行中","106.34","2019-06-18","2020-05-20","南京韩博士综合素质发展中心"
"1699811354-1173","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=383","孤独症家长喘息服务","为自闭症儿童家长提供“喘息服务”，给家长“喘息”的机会","100000","项目状态:执行中","284.43","2018-05-03","2018-08-03","武汉市洪山区禧乐儿童康复中心"
"1699811354-1174","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=383","乡村梦想小屋","将爱与陪伴的信念注入乡村，为留守儿童筑造一个梦想小屋。","186032","项目状态:执行中","1160.53","2017-08-16","2017-11-30","长沙善行社会工作服务中心"
"1699811354-1175","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=383","残障家庭帮扶","为残障家庭发放温暖礼包、开展人文关怀服务。","158333","项目状态:执行中","54078.56","2023-05-05","2023-09-30","重庆市长寿区德邻社会工作服务中心"
"1699811354-1176","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=383","为贫困学子圆读书梦","希望通过助学活动最大程度地关注贫困家庭学生群体。","59400","项目状态:执行中","40354.89","2018-08-11","2018-11-09","岳阳市多背一公斤志愿者协会"
"1699811354-1177","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=383","浙狮爱湘西助学","为湘西溆浦助力","600000","项目状态:执行中","2709.68","2019-08-16","2019-09-26","中国狮子会浙江代表处致远服务队"
"1699811354-1178","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=383","新公益人培训计划","能更好地认识公益创新服务，实现推动浙江省公益事业发展。","210000","项目状态:执行中","23.22","2017-08-20","2017-08-31","浙江省妇女儿童基金会"
"1699811354-1179","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=383","暖心锦绣助力焕新","10000元/户，让困难孩子有独立、安全、有陪伴的空间。","","项目状态:执行中","269.7","2021-08-20","2021-11-24","江山市锦绣江山志愿者协会"
"1699811354-1180","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=383","海航爱在阳光家园","捐赠50元，为浙狮爱联合公益项目助力","50000","项目状态:执行中","550","2019-08-19","2019-09-26","中国狮子联会浙江代表处海航服务队"
"1699811357-1181","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=382","阳光向日葵活动","读万卷书行万里路，为山区孩子架起通往外面世界的桥梁。","200000","项目状态:执行中","61729.75","2019-07-31","2021-11-11","天津益加公益社会爱心帮扶服务中心"
"1699811357-1182","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=382","大战血液病的7岁娃","7岁男孩身患再生障碍性贫血，为孩子筹集手术费用。","80000","项目状态:执行中","6210.72","2021-03-29","2021-09-24","天津市心羽公益基金会"
"1699811357-1183","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=382","被爸爸抛弃的再障儿","爸爸早在孩子治疗三个月后选择放弃孩子，妈妈含泪求助。","50000","项目状态:执行中","10003.67","2021-03-22","2021-09-18","天津市心羽公益基金会"
"1699811357-1184","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=382","六安幸福驿站","公益课堂入徽乡  服务妇儿千“皖”家","202020","项目状态:执行中","53626.72","2023-08-02","2023-09-26","六安市爱心妈妈公益协会"
"1699811357-1185","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=382","被遗忘的心智障碍儿","为了帮助 50 名 7 岁以上-16 岁以下的心智障碍和孤独症孩子","300000","项目状态:执行中","42559.3","2018-08-20","2018-11-18","永州星旺儿童康复中心"
"1699811357-1186","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=382","慈济大爱手牵手","圆困境儿童读书、成才、就业梦想","","项目状态:执行中","142","2021-08-11","2021-11-24","江苏省妇女儿童福利基金会"
"1699811357-1187","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=382","科教公益中国行","以科创教育为活动内容，为贫苦偏远的儿童提供学习的机会","273060","项目状态:执行中","106.34","2019-06-18","2020-05-20","南京韩博士综合素质发展中心"
"1699811357-1188","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=382","贝敦孩子看山外深圳","带孩子走进爸妈所在之深圳，用知识启迪内心梦想。","41031","项目状态:执行中","23609.98","2018-08-15","2019-02-13","深圳市阳光家庭综合服务中心"
"1699811357-1189","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=382","爱心互助体验营","让贫困学生也能参加一次夏令营，助力他们心灵成长","60000","项目状态:执行中","11702.1","2019-08-20","2019-09-23","张家界市爱心联盟"
"1699811357-1190","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=382","爸爸与你同肝共处","目前孩子病情加重，急需肝移植手术","30000","项目状态:执行中","30000.51","2016-11-24","2017-02-17","天津市心羽公益基金会"
"1699811360-1191","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=381","拯救家庭的顶梁柱","为遗传性弥漫性白质脑病合并轴索球样变患者提供多元服务","209444","项目状态:执行中","75809.01","2022-02-18","2022-07-30","杭州蔻德罕见病关爱中心"
"1699811360-1192","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=381","还她一颗健康的心","吉林伊通，有位心律不齐的贫困患者急需进行心脏手术治疗！","10000","项目状态:执行中","10097.28","2017-04-14","2017-05-10","广东省卓如医疗救助基金会"
"1699811360-1193","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=381","小黄人帮扶项目","帮助先天性胆道闭锁患儿筹集术后术后和生活费用","100000","项目状态:执行中","26990.54","2022-08-11","2023-07-01","杭州市拱墅区茉莉公益社会工作发展中心"
"1699811360-1194","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=381","双胞胎妹妹的不幸","山东淄博妈妈生下双胞胎姊妹，不料妹妹却身患胆道闭锁。","30000","项目状态:执行中","30012.59","2016-01-19","2016-01-29","天津市心羽公益基金会"
"1699811360-1195","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=381","从失独痛苦走出","一起播撒孝文化的种子，用行动让失独老人老有所乐。","393707","项目状态:执行中","5358.03","2017-08-21","2017-11-30","天津市心羽帮扶服务中心"
"1699811360-1196","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=381","一元一滴母亲水窖","为饮水困难地区解决安全饮水。","500000","项目状态:执行中","0","2022-05-06","2022-05-06","中国妇女发展基金会"
"1699811360-1197","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=381","关爱失独家庭","“失独家庭”指独生子女死亡，其父母不再生育的家庭。","299169","项目状态:执行中","976.7","2017-08-22","2017-11-30","肇庆市阳光慈善会"
"1699811360-1198","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=381","关爱女性健康服务","关注女性健康，提升生活质量，惠及其家庭","173000","项目状态:执行中","420.35","2016-08-26","2016-08-31","深圳市妇女儿童发展基金会"
"1699811360-1199","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=381","贴心呵护生理期女孩","20元可帮助首次来月经女孩接受专业生理指导，建立防范意识","933889","项目状态:执行中","20353.42","2019-08-20","2019-11-18","河源市巾帼志愿者协会"
"1699811360-1200","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=381","对校园欺凌说不","预防、调解校园欺凌，助力青少年健康成长","114444","项目状态:执行中","31942.31","2021-08-20","2022-04-21","杭州市下城区心悦心理咨询服务中心"
"1699811363-1201","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=380","困境儿童X戏剧梦想","关爱困境儿童、提供戏剧、影片、摄影等形式实现艺术梦想","50000","项目状态:执行中","50194.51","2022-08-09","2023-01-30","杭州市余杭区博雅社会工作发展中心"
"1699811363-1202","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=380","让知识改变命运","帮助人群：残疾家庭与身残志坚的学生","200000","项目状态:执行中","24370.72","2019-08-05","2019-09-26","湘乡市义工联合会"
"1699811363-1203","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=380","微光点亮童年","安心包助理困境儿童家庭，关怀陪伴点亮困境儿童童年。","77333","项目状态:执行中","15455.09","2022-08-18","2023-09-30","龙游县星火社会工作室"
"1699811363-1204","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=380","助梦飞翔2号项目","职业技能培训加帮扶助力贫困残疾人产业脱贫","","项目状态:执行中","186928.76","2019-08-11","2019-09-25","岳阳市爱心助残志愿者协会产业扶贫分会"
"1699811363-1205","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=380","筑梦科教小屋","筑梦科技小屋，助梦未来！给孩子们带去希望的种子！","330000","项目状态:执行中","95175.32","2018-08-15","2018-11-13","南京韩博士青少年综合素质发展中心"
"1699811363-1206","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=380","困境儿童帮扶计划","给予困境儿童物质和精神帮助","350000","项目状态:执行中","251538.8","2020-08-19","2020-09-16","望城县高塘岭镇开心孩童玩具店"
"1699811363-1207","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=380","为困境孩子助学一年","援助困境孩子一年的学习生活需要：您的影响是未知的","67100","项目状态:执行中","10550.04","2017-08-18","2017-11-18","成都市成华区寰宇希望妇女儿童社会服务中心"
"1699811363-1208","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=380","天阅“阅读点灯”计划","捐书创造阅读条件、指导提高阅读能力、建馆提供阅读空间。","300000","项目状态:执行中","61872.38","2018-08-15","2019-02-20","湖南省天阅全民阅读推广中心"
"1699811363-1209","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=380","等待治疗的截肢男孩","孩子病情进一步恶化右膝盖肿如球状，唯一办法只有截肢。","50000","项目状态:执行中","20716.62","2016-08-09","2016-08-28","天津市心羽公益基金会"
"1699811363-1210","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=380","拯救家庭的顶梁柱","为遗传性弥漫性白质脑病合并轴索球样变患者提供多元服务","209444","项目状态:执行中","75809.01","2022-02-18","2022-07-30","杭州蔻德罕见病关爱中心"
"1699811366-1211","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=379","最美夕阳红","每季度一次最美夕阳红","40000","项目状态:执行中","592.01","2019-08-16","2019-09-26","中国狮子联会浙江代表处姚北服务队"
"1699811366-1212","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=379","焕新乐园，益起来","10000元/户，让贫困孩子有独立、安全、有陪伴的空间。","100000","项目状态:执行中","3.42","2019-08-20","2020-08-25","等等班焕新乐园"
"1699811366-1213","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=379","唤醒爱的源头亲子活","捐赠50元，为浙狮爱联合公益项目助力","35000","项目状态:执行中","978.94","2019-08-16","2019-09-26","中国狮子会浙江代表处狮心服务队"
"1699811366-1214","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=379","科教公益中国行","湖北6所希望小学，全国20个支教点提供线上或线下科普服务","307932","项目状态:执行中","20089.24","2020-08-04","2020-12-13","南京韩博士青少年综合素质发展中心"
"1699811366-1215","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=379","情暖高墙助学活动","帮助高墙内人员的未成年子女，不失助、不失学、不失管","1463000","项目状态:执行中","109999.75","2020-08-14","2020-09-15","常德市微善风爱心联盟"
"1699811366-1216","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=379","用爱筑梦 舞动杭州","深入乡村小学，10元一节公益课，用街舞传播爱与生命教育","250000","项目状态:执行中","114855.11","2021-08-27","2022-03-05","中国舞蹈家协会街舞委员会杭州联盟"
"1699811366-1217","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=379","她的幸福我来守护","保护孕早期妈妈的安全，反对家庭暴力","500000","项目状态:执行中","1055.51","2017-04-25","2017-07-25","马丽"
"1699811366-1218","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=379","困境孩子想上学","帮助困境孩子圆上学之梦！","90075","项目状态:执行中","29030.49","2018-08-20","2018-11-18","湘潭市雨湖区九华义工协会"
"1699811366-1219","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=379","两种疾病缠身盼新生","已与妈妈进行亲体肝移植前配型，待伦理通过后随时进行手术","60000","项目状态:执行中","18317.66","2017-09-15","2017-12-15","天津市心羽帮扶服务中心"
"1699811366-1220","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=379","守护花蕾","普及、提高儿童防范意识、致力于保护儿童、远离侵害。","232066","项目状态:执行中","58651.87","2018-08-25","2018-11-23","桃源县心理学会"
"1699811369-1221","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=378","帮ta找到前行的方向","为合阳县家庭贫困的白内障患者筹集善款，帮他们重见光明。","21000","项目状态:执行中","1059.85","2017-04-10","2017-07-10","广东省卓如医疗救助基金会"
"1699811369-1222","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=378","阳光公益夏令营","为困境儿童开展夏令营活动，开拓困境儿童的眼界。","64003.7","项目状态:执行中","54233.98","2021-08-10","2022-12-31","通道侗族自治县阳光社会工作服务中心"
"1699811369-1223","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=378","梦想小屋","为6-16周岁低保家庭困境儿童建一个属于自己的温馨小屋。","166666","项目状态:执行中","44.1","2018-08-16","2018-08-27","浙江省妇女儿童基金会"
"1699811369-1224","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=378","孤残儿童的心愿盒","150元让一个心愿盒为孤残儿童开启一个新的童年","53579","项目状态:执行中","1839","2017-08-19","2017-11-19","株洲市虹雨社会工作服务中心"
"1699811369-1225","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=378","助学扶贫帮助","帮助辍学儿童","233100","项目状态:执行中","52736.8","2018-08-27","2018-11-23","湘潭市肾病互助协会"
"1699811369-1226","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=378","为爱奔跑圆梦北京","带领10名湖南醴陵地区贫困儿童去北京进行为期一周的游学。","51000","项目状态:执行中","21379.87","2019-08-19","2019-11-12","醴陵市牵手爱心志愿者协会"
"1699811369-1227","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=378","天马作文公益课堂","通过学习天马作文视频学堂，助力贫困孩子提高作文水平。","237600","项目状态:执行中","248.81","2019-08-23","2020-02-18","南京共好文化传媒有限公司"
"1699811369-1228","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=378","山区儿童家访服务","以家访、主题活动的形式开展服务，降低山区儿童安全隐患。","180000","项目状态:执行中","769.04","2020-08-31","2020-09-22","随州九穗禾社会工作服务中心"
"1699811369-1229","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=378","科教公益中国行","湖北6所希望小学，全国20个支教点提供线上或线下科普服务","307932","项目状态:执行中","20089.24","2020-08-04","2020-12-13","南京韩博士青少年综合素质发展中心"
"1699811369-1230","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=378","情暖高墙助学活动","帮助高墙内人员的未成年子女，不失助、不失学、不失管","1463000","项目状态:执行中","109999.75","2020-08-14","2020-09-15","常德市微善风爱心联盟"
"1699811372-1231","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=377","和你在一起助学圆梦","1000元结对一名困境儿童；2000-4000元结对一名大学生。","1080429","项目状态:执行中","85141.63","2018-08-02","2018-09-02","江苏广电总台融媒体新闻中心"
"1699811372-1232","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=377","爱心圆梦情牵学子","国学教育关注和扶助困境儿童","375000","项目状态:执行中","6531.06","2021-08-12","2021-09-23","新邵县孔子文化推广中心"
"1699811372-1233","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=377","青葱特工青少年赋能","为6-16周岁青少提供赋能课程，保障青少年健康成长","40000","项目状态:执行中","26521.91","2022-08-09","2023-09-30","德清县清乐社会工作服务中心"
"1699811372-1234","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=377","圆梦助学温暖加油包","为困境儿童友送崭新的书籍和文具，弥补孩子心中的遗憾","30000","项目状态:执行中","12809.39","2022-08-19","2023-09-30","湖州市爱飞扬公益事业促进会"
"1699811372-1235","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=377","梦想小屋","为6-16周岁低保家庭困境儿童建一个属于自己的温馨小屋。","166666","项目状态:执行中","44.1","2018-08-16","2018-08-27","浙江省妇女儿童基金会"
"1699811372-1236","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=377","自闭儿家庭支持计划","支持家庭照顾者，让他们有更多的能量照顾自闭症儿童！","200000","项目状态:执行中","32549.22","2019-08-15","2020-10-23","温岭市天宜社会工作服务中心"
"1699811372-1237","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=377","牵手度夕阳","帮助单身老人寻找伴侣","50000","项目状态:执行中","5006.08","2020-08-07","2023-08-21","天津市益民公益基金会"
"1699811372-1238","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=377","童年偶遇","小木偶，让孩子们的童年更“有戏”！","230265","项目状态:执行中","34902.65","2017-08-18","2017-11-18","上海莎煌双语剧团"
"1699811372-1239","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=377","天马作文公益课堂","通过学习天马作文视频学堂，助力贫困孩子提高作文水平。","237600","项目状态:执行中","248.81","2019-08-23","2020-02-18","南京共好文化传媒有限公司"
"1699811372-1240","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=377","高危血癌遇上萌妹子","为4岁白血病女童筹集治疗费用，争取活下来的希望。","100000","项目状态:执行中","4362.19","2021-03-29","2021-09-24","天津市心羽公益基金会"
"1699811375-1241","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=376","我是你的眼公益慈善","捐赠50元，为浙狮爱联合公益项目助力","30000","项目状态:执行中","480.16","2019-08-19","2019-09-26","中国狮子会浙江代表处弘远服务队"
"1699811375-1242","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=376","病情危急 呼求救助","小枝霖两年四次手术已让家里走投无路，呼求大家救救孩子。","30000","项目状态:执行中","30219.75","2018-01-05","2018-01-06","天津市心羽公益基金会"
"1699811375-1243","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=376","大病患者逐光计划","助力困境大病患者提供帮扶，让每一个大家庭重燃希望之光","4000000","项目状态:执行中","310163.8","2021-08-17","2021-10-26","福建省爱分享扶贫济困公益服务中心"
"1699811375-1244","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=376","关爱中老年女性","中年女性多种技能培训，老年女性心理医疗咨询，精神慰籍","299800","项目状态:执行中","247328.27","2018-08-20","2018-11-18","长沙市望城区人本公益服务中心"
"1699811375-1245","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=376","小小手•大智慧","通过体验+心理课程转变青少年学习方式，培养优秀品格。","298000","项目状态:执行中","106994.5","2018-08-22","2018-11-20","长沙市晨希助学公益服务中心"
"1699811375-1246","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=376","安全性教育","为农村困境、留守儿童普及性知识，预防性侵害","7110","项目状态:执行中","7110","2021-08-21","2022-09-09","衢州市衢江区社会组织服务中心"
"1699811375-1247","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=376","小小口罩守护高原娃","每0.8元一个一次性日常防护口罩，守护高原娃娃平安上学。","55556","项目状态:执行中","20855.86","2023-02-13","2023-08-18","德格县阿咪妈啰公益发展协会"
"1699811375-1248","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=376","爸爸妈妈救救我","确诊肝移植术后淋巴瘤，一周内花费4万余元，急需化疗费用","50000","项目状态:执行中","22328.07","2018-04-04","2018-07-04","天津市心羽公益基金会"
"1699811375-1249","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=376","爱心助学为梦想护航","一个都不能少，让每一个品学兼优贫困学生都能上得起学。","300000","项目状态:执行中","208827.84","2019-08-01","2019-09-26","汨罗市爱行天下志愿者协会"
"1699811375-1250","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=376","和你在一起助学圆梦","1000元结对一名困境儿童；2000-4000元结对一名大学生。","1080429","项目状态:执行中","85141.63","2018-08-02","2018-09-02","江苏广电总台融媒体新闻中心"
"1699811378-1251","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=375","汉学文化传承计划","做扎根学习工作，传中华文化道统","","项目状态:执行中","7704.91","2021-08-12","2021-09-23","汉学文化传承小组"
"1699811378-1252","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=375","6岁女童需全身换血","6岁女童突发重病，20天花费20多万元，家中已一贫如洗。","100000","项目状态:执行中","109993.11","2017-07-10","2017-07-10","葛乃飞"
"1699811378-1253","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=375","5203食物银行计划","为孤寡老人，贫困群体送上关怀。","220000","项目状态:执行中","23711.74","2020-08-24","2020-10-23","瑞安市特利慈善义工队"
"1699811378-1254","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=375","一本书改变母乳喂养","20元改变一个孩子的母乳命运！","195000","项目状态:执行中","100780.94","2016-08-22","2016-09-09","珠海市母乳喂养促进会"
"1699811378-1255","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=375","我该向谁倾诉","培育60名青少年工作者，为2000名学生送去心理团辅课","520000","项目状态:执行中","151721.67","2019-08-21","2019-09-20","长沙市雏鹰社会工作服务中心"
"1699811378-1256","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=375","狮爱助学筑梦未来","浙狮爱联合公益项目助力，为丽水缙云的学生助学筑梦！","60000","项目状态:执行中","15326","2019-08-15","2019-09-26","中狮联浙江燎原服务队"
